age,gross_income,num_credit_cards,ind_actividad_cliente,num_Products,num_loans,duration,gender_M,segment_Individuals,segment_VIP,tiprel_1mes_I
32,118590.75,0,1,1,0,716,1,0,0,0
53,72688.23,0,1,1,0,370,1,1,0,1
22,289766.31,0,0,1,0,1481,1,0,0,1
24,49914.18,0,0,1,0,410,0,0,0,1
46,80434.5,0,1,1,0,825,0,1,0,0
42,240341.49,0,1,1,0,4630,0,1,0,0
20,70839.06,0,1,1,0,366,1,1,0,0
44,188299.23,0,1,2,0,6726,1,1,0,0
26,60778.8,0,0,1,0,1881,0,0,0,1
63,115137.18,0,0,0,0,3337,1,1,0,1
39,114750.93,0,0,0,0,433,1,1,0,0
24,69749.67,0,0,1,0,1881,1,0,0,1
26,117431.88,0,0,1,0,1791,1,0,0,1
24,91518.09,0,0,1,0,1832,1,0,0,1
88,327676.02,0,0,1,0,3581,1,1,0,1
22,111447.0,0,1,1,0,1138,1,0,0,1
30,75993.66,0,1,1,0,923,1,0,0,0
21,88742.25,0,0,0,0,692,1,0,0,1
21,125745.18,0,0,1,0,776,1,0,0,1
54,145693.98,0,0,0,0,2382,0,1,0,1
45,226681.53,0,0,1,0,3634,1,1,0,1
55,63688.38,0,1,2,0,4776,0,1,0,1
71,60778.8,0,0,0,0,1049,1,1,0,1
21,167600.61,0,0,1,0,782,1,0,0,1
51,146330.4,0,0,0,0,4051,0,1,0,1
41,104397.03,0,0,2,0,5410,1,1,0,1
52,186499.44,1,1,3,0,6480,0,1,0,0
26,152046.42,0,0,1,0,1831,1,0,0,1
33,80304.18,0,0,1,0,1634,1,1,0,1
28,145344.21,0,0,1,0,1446,0,0,0,1
53,80160.18,0,1,2,0,1917,0,1,0,0
25,53545.02,0,0,0,0,1434,1,0,0,1
52,84539.67,0,1,1,0,5378,1,1,0,1
22,245278.77,0,0,0,0,1060,0,0,0,1
57,145688.52,0,1,2,0,1713,1,1,0,0
51,54451.41,0,0,0,0,5704,0,1,0,1
36,89548.17,0,0,0,0,1593,0,1,0,1
59,397227.36,0,1,1,0,2896,0,1,0,0
41,306792.75,0,0,0,0,6627,0,1,0,1
59,35216.94,0,0,0,0,5577,0,1,0,1
40,112234.44,0,0,0,0,2818,1,1,0,1
20,303187.02,0,1,1,0,421,0,0,0,0
44,176808.78,0,1,1,0,5017,0,1,0,0
36,103930.44,0,0,0,0,1532,0,1,0,1
24,88394.49,0,0,1,0,1508,0,0,0,1
23,96775.86,0,1,1,0,744,1,0,0,0
50,51510.42,0,1,1,0,7461,1,1,0,0
23,153581.73,0,0,1,0,1139,0,0,0,1
49,114376.62,0,1,5,0,5318,0,1,0,0
23,19183.35,0,0,1,0,1147,0,0,0,1
20,49013.67,0,0,1,0,414,1,0,0,0
43,212968.71,0,1,2,0,3022,1,1,0,0
34,77066.7,0,1,2,0,2084,0,1,0,0
40,120615.84,0,0,0,0,5326,0,1,0,1
25,53196.6,0,0,1,0,1787,1,0,0,1
43,96095.31,0,1,2,0,790,0,1,0,0
23,76228.77,0,0,1,0,1749,1,0,0,1
22,85641.42,0,0,1,0,789,0,0,0,1
63,45330.48,0,0,1,0,3756,1,1,0,1
43,181042.2,0,1,2,0,5576,0,1,0,0
29,61817.58,0,0,1,0,1462,1,0,0,1
46,65816.49,0,1,5,0,5661,0,1,0,0
72,110610.84,0,1,2,1,3490,0,1,0,0
22,108786.9,0,0,1,0,748,1,0,0,1
42,105766.95,0,1,1,0,2239,0,1,0,0
67,82376.13,1,1,4,0,5856,0,1,0,0
57,77831.31,0,0,0,0,6094,0,1,0,1
25,119590.17,0,0,1,0,1053,1,0,0,1
52,40388.31,0,1,4,0,2863,0,1,0,0
49,135333.75,0,0,2,0,5886,1,1,0,1
20,105870.96,0,0,0,0,422,1,0,0,1
24,255134.85,0,0,1,0,1755,0,0,0,1
44,62574.42,0,0,1,0,5700,1,1,0,1
55,26198.82,0,0,1,0,1510,0,1,0,1
43,385637.31,0,1,1,0,3233,1,1,0,0
42,45101.01,0,1,1,0,5648,0,1,0,0
65,192507.66,0,1,3,0,3805,1,0,1,0
36,33510.06,0,1,3,0,1525,0,1,0,0
39,185873.97,0,1,1,0,1406,0,1,0,0
21,94310.49,0,0,0,0,412,1,0,0,1
37,75380.52,0,1,4,0,1844,0,1,0,0
28,289285.29,0,1,1,0,590,0,0,0,0
25,86895.81,0,0,1,0,1094,1,0,0,1
31,38695.89,0,1,1,0,1088,0,1,0,1
47,141048.84,0,1,2,0,5141,1,1,0,1
21,59193.75,0,0,1,0,748,0,0,0,1
49,146340.42,0,0,0,0,594,0,1,0,1
29,92005.8,0,0,0,0,1774,0,0,0,1
26,85531.95,0,0,1,0,1090,1,0,0,1
84,305982.93,0,1,3,0,7454,1,0,1,0
22,73702.44,0,0,1,0,1135,1,0,0,1
51,33012.6,0,0,2,0,5326,1,1,0,1
57,115265.01,0,1,2,0,7075,0,1,0,0
24,62924.7,0,0,1,0,1389,0,0,0,1
41,108030.51,0,0,2,0,4609,0,1,0,1
81,113949.06,0,1,2,0,5352,1,1,0,0
45,74150.46,0,0,1,0,6801,0,1,0,1
52,65919.9,0,1,2,0,2568,0,1,0,0
44,53403.21,0,0,1,0,5534,0,1,0,1
29,37138.38,0,0,1,0,923,1,1,0,1
26,43161.72,0,0,1,0,1411,1,0,0,1
52,304020.51,0,1,2,0,4805,1,1,0,0
35,95481.15,0,0,1,0,4626,1,1,0,1
87,277649.97,0,1,2,0,5241,1,1,0,0
26,98844.18,0,0,1,0,1837,0,0,0,1
22,141788.16,0,1,2,0,1014,1,1,0,1
79,74624.22,0,0,1,0,5490,0,1,0,1
30,25637.22,0,0,1,0,1893,1,0,0,1
24,198065.01,0,0,0,0,1881,1,0,0,1
40,157120.65,0,1,1,0,635,0,1,0,0
50,103069.8,0,0,0,0,4526,0,1,0,1
23,128381.88,0,0,1,0,1461,1,0,0,1
23,45448.29,0,0,1,0,1458,1,0,0,1
25,165531.9,0,0,1,0,1514,1,0,0,1
24,49088.52,0,0,1,0,1371,1,0,0,1
22,106813.5,0,1,1,0,783,0,0,0,0
40,84749.13,0,0,0,0,4612,1,1,0,1
46,151837.89,0,0,2,0,4719,0,1,0,1
23,14315.37,0,0,1,0,1418,0,0,0,1
50,155172.03,0,0,1,0,4846,0,1,0,1
46,130241.55,0,0,1,0,7516,0,1,0,1
26,61277.07,0,1,2,0,1097,1,0,0,0
58,99101.94,0,0,2,0,832,0,1,0,1
26,60484.44,0,0,1,0,1747,0,0,0,1
51,74143.23,0,0,1,0,5276,0,1,0,1
45,77915.82,0,0,1,0,4374,1,1,0,1
41,150397.47,0,1,3,0,3017,0,1,0,0
24,62488.56,0,0,1,0,1424,0,0,0,1
64,145398.39,0,0,1,0,3638,0,1,0,1
38,51798.63,1,1,3,0,1514,1,1,0,0
20,60327.48,0,0,1,0,422,0,0,0,1
23,51917.52,0,0,1,0,1395,0,0,0,1
50,193033.65,0,0,0,0,3720,0,1,0,1
44,235451.64,0,1,5,0,6670,0,1,0,0
51,96584.34,0,1,3,0,1406,0,1,0,0
64,140620.89,0,0,0,0,4811,0,1,0,1
58,241980.12,0,1,4,0,2874,1,1,0,0
42,94141.65,0,0,0,0,4832,1,1,0,1
43,84354.9,0,1,2,0,2204,0,1,0,0
24,90487.29,0,1,1,0,1881,1,0,0,1
45,51446.91,1,0,2,0,3949,0,1,0,0
34,59663.01,0,0,0,0,1272,1,1,0,1
26,135635.67,0,1,2,0,789,1,1,0,0
41,47920.23,0,1,1,0,1101,1,1,0,0
64,153322.83,0,1,2,0,1692,0,1,0,0
22,162233.04,0,0,1,0,1131,1,0,0,1
42,181647.87,0,0,1,0,6905,1,1,0,1
49,159259.44,1,1,3,0,2302,1,1,0,0
22,11094.99,0,0,0,0,1142,1,0,0,1
60,97157.19,0,1,2,0,7012,0,1,0,1
69,256105.62,0,0,1,0,3327,1,1,0,1
61,140121.24,0,1,2,0,5606,0,1,0,0
42,96222.84,0,1,3,0,7262,0,1,0,0
24,113471.64,0,0,1,0,657,0,0,0,1
38,50762.13,0,1,2,0,4031,0,1,0,0
24,45315.51,0,1,1,0,1871,0,0,0,0
46,82137.9,0,1,2,0,2167,0,1,0,0
26,73326.72,0,0,1,0,1853,0,0,0,1
24,73231.86,0,1,1,0,1110,0,0,0,0
46,177296.58,0,1,1,0,4665,1,1,0,0
52,194684.31,0,0,0,0,5260,1,1,0,1
68,150439.2,0,1,2,0,1787,1,0,1,0
53,125596.08,0,0,1,0,3618,1,1,0,1
36,37080.93,0,1,3,0,1441,1,1,0,0
23,81999.84,0,0,0,0,1158,0,0,0,1
23,62976.93,0,0,1,0,1135,1,0,0,1
43,87204.42,0,0,1,0,1836,1,1,0,1
24,98700.06,0,0,1,0,727,1,0,0,1
20,84819.63,0,1,1,0,369,0,0,0,0
59,137102.55,0,0,0,0,4649,1,1,0,1
30,235625.85,0,1,1,0,5165,1,1,0,0
90,136084.53,0,0,1,0,5457,1,1,0,1
34,73931.88,0,0,1,0,1149,1,1,0,1
34,136646.94,0,0,0,0,4533,0,1,0,1
50,133995.21,1,1,5,0,6779,0,1,0,0
52,86340.63,0,1,2,0,4308,0,1,0,0
23,274000.8,0,0,1,0,1510,1,0,0,1
55,149935.65,0,1,2,0,6771,0,1,0,0
25,199698.42,1,1,3,0,4645,0,0,0,0
32,97079.76,0,1,1,0,1110,1,1,0,0
37,37888.38,0,1,1,0,591,0,1,0,0
23,179604.81,0,0,1,0,488,0,1,0,1
21,38407.86,0,0,1,0,716,1,0,0,1
21,147823.11,0,0,1,0,414,0,0,0,1
30,27872.37,0,0,0,0,793,1,1,0,1
55,61920.66,0,1,4,0,748,0,0,1,0
20,110025.75,0,1,3,0,3807,0,0,0,0
22,49310.34,0,1,1,0,1150,1,0,0,1
24,81182.88,0,1,1,0,1880,0,0,0,0
27,80081.1,0,0,1,0,1755,1,0,0,1
64,361232.64,0,0,0,0,6054,0,1,0,0
24,42442.5,0,0,1,0,1070,1,0,0,1
37,103334.13,0,0,0,0,1629,0,1,0,1
41,111931.5,0,0,1,0,4290,0,1,0,1
79,103899.18,0,0,0,0,2852,1,1,0,1
24,89774.22,0,0,1,0,1042,0,0,0,1
26,150509.37,0,1,1,0,720,1,0,0,0
43,82764.93,0,1,4,0,5465,0,1,0,0
62,36039.09,0,0,1,0,2936,0,1,0,1
22,137846.94,0,0,0,0,1060,1,0,0,1
35,270464.61,0,0,1,0,2680,0,1,0,1
30,130352.49,0,0,1,0,1453,1,0,0,1
38,172876.44,0,1,1,0,2585,0,1,0,0
30,199578.0,0,1,4,0,4199,0,0,0,0
34,68969.55,0,1,2,0,549,0,1,0,0
23,115174.74,0,0,1,0,1075,1,0,0,1
47,35217.66,0,0,1,0,411,0,1,0,1
22,153711.96,0,0,0,0,690,1,0,0,1
45,145452.45,0,0,2,0,4171,0,1,0,1
32,66377.22,1,1,3,0,1364,0,0,0,0
79,202011.24,0,1,2,0,4260,0,1,0,0
60,169836.24,0,1,1,0,629,1,1,0,0
46,62840.85,0,1,1,0,1038,0,1,0,0
24,138331.29,0,0,1,0,1397,0,0,0,1
25,30618.18,0,0,1,0,1878,1,0,0,1
45,118263.78,0,1,2,0,432,1,1,0,0
21,318658.44,0,1,1,0,716,1,0,0,0
46,237159.03,0,1,4,0,7040,0,1,0,0
38,49181.22,0,0,1,0,5779,0,1,0,1
49,451931.22,0,0,0,0,7194,0,1,0,0
30,121180.68,0,1,2,0,1425,1,0,0,0
45,57059.46,0,0,0,0,5043,0,1,0,0
50,129277.41,0,0,0,0,6495,0,1,0,1
23,111345.24,0,1,1,0,1347,0,0,0,1
81,271485.96,0,0,1,0,2881,0,1,0,1
30,62373.03,0,1,2,0,3756,0,0,0,0
21,58743.12,0,0,1,0,744,1,0,0,1
30,72334.14,0,0,1,0,2904,1,1,0,1
29,169507.41,0,1,2,0,1598,0,0,0,0
26,215848.02,0,0,1,0,880,1,1,0,1
37,140360.25,0,0,1,0,4171,0,1,0,1
24,63485.61,0,0,1,0,1444,1,0,0,1
64,79222.2,0,1,1,0,5550,0,1,0,0
29,170985.72,0,1,1,0,1802,1,0,0,1
54,135738.57,0,1,2,0,4086,0,1,0,0
27,49314.51,0,0,1,0,668,1,0,0,1
37,154639.08,0,1,1,0,989,0,0,1,0
29,77940.72,0,1,1,0,766,0,1,0,0
27,321521.28,0,0,1,0,1077,1,0,0,1
67,63602.58,0,1,2,0,2979,1,1,0,0
22,88966.26,0,1,1,0,674,1,0,0,0
45,119510.01,0,0,1,0,3439,1,1,0,1
50,240237.15,0,1,1,0,5256,0,1,0,1
65,65252.79,0,0,2,0,5420,0,1,0,0
34,114504.51,0,1,2,0,1101,1,1,0,0
23,80978.76,0,0,1,0,1053,1,0,0,1
38,223866.66,0,1,3,0,1710,1,1,0,0
47,140501.7,0,1,4,0,7752,0,0,1,0
36,38448.84,0,0,1,0,5420,1,1,0,1
34,184491.9,0,0,1,0,1776,1,1,0,1
62,96837.21,0,0,0,0,3280,1,1,0,1
40,83024.55,0,0,0,0,3461,0,1,0,1
25,38993.76,0,0,1,0,1881,1,0,0,1
26,98831.79,0,0,1,0,1040,1,0,0,1
45,191791.23,0,0,2,0,4605,1,1,0,1
24,83124.57,0,0,0,0,1852,1,0,0,1
53,192377.79,0,1,5,0,5654,0,1,0,0
40,49966.86,0,0,1,0,1509,0,1,0,1
24,195844.53,0,1,1,0,1462,1,0,0,0
24,78729.84,0,0,1,0,1868,0,0,0,1
22,343133.19,0,0,1,0,1157,0,0,0,1
22,36902.01,0,1,1,0,1133,1,0,0,0
42,63973.83,0,1,3,0,1011,0,1,0,0
32,76163.79,0,1,3,0,1154,0,1,0,0
47,70004.43,0,1,3,0,5312,1,1,0,0
68,191786.88,0,1,4,0,2580,0,1,0,0
49,344670.63,0,1,2,0,4107,0,1,0,0
46,31629.21,0,1,2,0,1637,0,1,0,0
33,106899.78,0,0,0,0,2917,0,1,0,1
59,102983.37,0,0,1,0,6654,0,1,0,1
21,88504.41,0,0,1,0,789,1,0,0,1
29,60222.75,0,1,1,0,614,0,1,0,0
56,127123.26,0,1,1,0,4330,0,1,0,0
73,276112.41,0,1,4,0,7211,0,0,1,0
48,72947.43,0,1,1,0,3111,1,1,0,0
58,168308.01,0,0,0,0,7180,1,1,0,1
41,253463.31,1,1,4,0,4870,0,1,0,0
24,53024.61,0,0,1,0,1800,1,0,0,1
24,150896.55,0,1,2,0,4066,0,0,0,0
65,131923.08,0,1,3,0,6142,0,1,0,0
24,65834.01,0,0,1,0,1423,0,0,0,1
39,64579.62,0,1,3,0,3916,1,1,0,0
61,179386.74,0,1,1,0,2819,0,1,0,0
54,33595.14,0,1,1,0,6768,1,1,0,0
26,143712.0,0,1,1,0,1740,0,0,0,1
42,80935.38,0,0,1,0,2799,0,1,0,1
29,170140.77,0,1,2,0,607,0,1,0,0
24,49293.06,0,0,1,0,1063,1,0,0,1
43,160615.38,0,1,1,0,2914,0,1,0,0
43,137298.72,1,1,5,0,5969,0,1,0,0
78,159272.16,0,1,1,0,465,0,0,1,0
38,73994.19,0,1,4,0,2323,0,1,0,0
70,110558.04,0,0,1,0,5183,0,1,0,1
20,67251.3,0,1,1,0,772,1,0,0,0
64,252644.1,0,0,1,0,1501,0,1,0,1
44,160910.49,0,1,2,0,4577,1,1,0,0
50,151509.36,0,1,1,0,1035,1,1,0,1
35,103237.23,0,0,0,0,1545,0,1,0,1
28,117195.15,0,0,0,0,1812,0,0,0,1
44,73327.56,0,1,5,0,5284,0,1,0,0
68,125710.41,0,1,1,0,7559,0,1,0,0
23,26615.37,0,0,1,0,1523,0,0,0,1
76,74922.27,0,0,0,0,3973,1,1,0,1
26,86109.57,0,0,1,0,1014,0,0,0,1
50,193749.78,0,0,2,0,4332,0,1,0,1
22,60308.04,0,0,1,0,1098,0,0,0,1
45,58922.61,0,0,0,0,930,1,1,0,1
40,363765.81,0,1,1,0,1434,0,1,0,0
26,32728.5,0,0,1,0,1508,0,0,0,1
23,48903.66,0,0,1,0,1522,1,0,0,1
24,81326.07,0,1,1,0,1819,0,0,0,0
84,213666.78,0,0,0,0,2922,1,1,0,1
24,222211.71,0,0,1,0,1455,1,0,0,1
37,78675.69,0,1,2,0,514,0,1,0,0
41,111674.88,0,0,0,0,668,1,1,0,0
41,85814.52,0,0,1,0,5808,0,1,0,1
45,96113.82,0,1,2,0,4245,1,1,0,1
48,145196.37,0,1,2,0,4995,0,1,0,0
27,17266.05,0,0,1,0,774,0,0,0,1
54,87115.26,0,0,0,0,5109,0,1,0,1
23,126339.9,0,1,1,0,1430,0,0,0,0
24,105385.5,0,0,1,0,1802,1,0,0,1
22,131902.53,0,0,1,0,716,1,0,0,1
20,119383.56,0,1,1,0,418,1,0,0,0
41,119517.69,0,0,2,0,5393,0,1,0,1
42,122665.14,0,0,0,0,2345,0,1,0,1
76,252331.44,0,1,2,0,4955,0,1,0,0
85,66722.67,0,0,1,0,5779,0,1,0,1
43,86891.07,0,1,3,0,7139,1,1,0,0
78,62517.51,0,1,4,0,1656,1,1,0,0
21,75294.42,0,0,1,0,1119,1,0,0,1
65,67583.16,0,1,2,0,6557,0,1,0,0
46,216701.4,1,1,4,0,4315,1,1,0,0
52,144829.47,0,0,0,0,866,0,1,0,1
64,133706.31,0,0,1,0,5359,0,1,0,1
21,141799.98,0,0,1,0,723,0,0,0,1
61,197299.89,0,0,0,0,6653,0,1,0,1
47,63260.97,0,0,0,0,2249,1,1,0,1
25,160633.86,0,0,1,0,1459,1,0,0,1
33,116599.98,0,1,2,0,788,1,1,0,0
25,294313.26,0,0,1,0,1732,1,0,0,1
70,123398.58,0,0,1,0,3162,1,1,0,1
51,49542.99,0,0,0,0,452,0,1,0,1
58,22405.44,1,1,3,0,6211,0,1,0,0
25,52512.18,0,0,1,0,1774,1,0,0,1
46,116606.37,0,1,2,0,1488,1,1,0,1
27,60848.82,0,0,1,0,1784,0,0,0,1
32,83853.06,0,1,4,0,5120,0,0,0,0
24,138192.51,0,0,0,0,1039,0,0,0,1
48,239302.26,0,1,4,1,7090,0,1,0,0
55,211233.24,0,0,1,0,3529,1,1,0,1
24,319189.8,0,0,1,0,1397,1,0,0,1
77,70694.13,0,1,3,0,4362,1,1,0,0
43,128771.43,0,1,4,0,5248,0,1,0,0
85,138134.94,0,0,1,0,5547,1,1,0,1
20,77364.6,0,0,1,0,4950,0,1,0,1
52,252999.0,0,0,0,0,7205,1,1,0,1
37,70733.76,0,0,0,0,1570,1,1,0,1
45,61878.09,0,0,0,0,2946,0,1,0,1
50,139599.3,1,1,2,0,2897,0,1,0,0
40,87728.01,0,0,1,0,2991,0,1,0,1
59,95586.96,0,1,2,0,3461,0,1,0,0
21,46486.17,0,1,1,0,415,0,0,0,0
47,187399.59,0,1,1,0,2439,1,1,0,0
49,182785.26,0,0,1,0,6486,0,1,0,1
70,78361.38,0,0,0,0,1613,1,1,0,1
70,97979.46,0,1,2,0,4377,0,1,0,1
25,182714.1,0,1,2,0,1018,0,0,0,0
31,78846.63,0,1,1,0,674,1,1,0,0
23,84822.21,0,0,0,0,1732,0,1,0,1
24,81016.38,0,0,1,0,1439,1,0,0,1
25,79808.22,0,0,1,0,1826,1,0,0,1
33,96003.33,0,0,1,0,3979,1,1,0,1
35,93646.11,0,0,1,0,1399,0,1,0,1
33,114639.27,0,0,1,0,1807,1,0,0,1
22,114530.16,0,1,1,0,1124,1,0,0,1
46,440120.16,0,1,3,0,6016,0,1,0,0
37,72354.18,0,0,1,0,3473,0,1,0,0
23,94665.06,0,0,1,0,1161,1,0,0,1
43,107156.25,0,0,0,0,4498,1,1,0,1
48,102408.33,0,1,2,0,5240,0,1,0,1
23,51702.39,0,0,1,0,1508,0,0,0,1
51,256680.33,1,1,5,0,6124,1,0,1,0
45,49826.01,0,0,1,0,5609,1,1,0,1
22,188868.27,0,0,1,0,1096,1,0,0,1
42,61364.13,0,1,3,0,1839,1,1,0,0
23,363973.59,0,1,1,0,1850,1,0,0,0
41,93596.67,0,0,1,0,1833,0,1,0,1
20,134818.11,0,0,0,0,409,1,0,0,1
45,241402.38,1,1,3,0,5396,0,1,0,0
59,70121.34,0,1,2,0,5003,0,1,0,0
58,193375.2,0,1,2,0,4878,1,1,0,0
52,75940.92,0,1,2,0,5865,0,1,0,0
50,76869.45,0,1,3,0,1800,0,1,0,0
49,156013.74,0,1,2,0,6292,1,1,0,0
29,136479.75,0,0,1,0,1446,0,0,0,1
21,74467.98,0,0,0,0,747,1,0,0,1
33,443489.85,0,1,3,0,3496,1,1,0,0
42,50428.02,0,0,2,0,3919,1,1,0,1
31,30603.48,0,1,1,0,1391,0,0,0,1
20,166635.18,0,0,1,0,776,1,0,0,1
21,262924.47,0,1,1,0,768,1,0,0,0
64,175711.62,0,0,0,0,3335,1,1,0,1
75,132548.52,0,1,2,0,4205,1,1,0,1
29,103047.3,0,1,2,0,1142,0,0,0,0
28,89808.93,0,0,1,0,1802,0,0,0,1
23,106496.61,0,0,1,0,1142,1,0,0,1
39,377816.1,0,1,2,0,4890,1,1,0,0
40,84378.63,0,0,0,0,4387,1,1,0,0
54,112708.62,0,0,1,0,3289,1,1,0,1
57,70024.26,1,1,3,0,6172,0,1,0,0
25,62254.11,0,1,1,0,1445,0,0,0,1
21,50006.25,0,0,0,0,704,1,0,0,1
47,82146.03,0,0,2,0,5325,0,1,0,1
35,142198.08,0,0,0,0,1208,0,1,0,1
24,127691.82,0,0,0,0,1843,0,0,0,1
63,168663.72,0,1,2,0,2493,1,1,0,0
70,106085.64,0,0,0,0,4251,0,1,0,1
24,93905.13,0,0,1,0,1830,1,0,0,1
25,80040.48,0,1,2,0,1074,1,0,0,0
50,316836.48,0,1,2,0,3608,0,1,0,1
26,90849.27,0,0,1,0,1439,0,0,0,1
26,34243.71,0,0,1,0,702,1,0,0,1
23,63157.5,0,1,1,0,1133,0,0,0,0
68,130308.45,0,0,2,0,4605,1,1,0,1
38,52947.42,0,0,1,0,4780,0,1,0,1
24,99117.27,0,0,1,0,1158,1,0,0,1
67,267557.4,0,0,0,0,6894,1,1,0,1
45,106448.67,0,0,0,0,5652,1,1,0,1
39,171276.75,0,1,3,0,4846,0,0,1,0
22,87984.0,0,0,1,0,1381,1,0,0,1
45,104004.33,0,0,1,0,3420,0,1,0,1
43,128745.45,0,0,0,0,2323,0,1,0,1
45,140225.55,0,1,2,0,5084,0,1,0,0
21,53302.44,0,0,1,0,1060,1,0,0,1
49,61237.56,0,1,2,0,5461,0,1,0,0
54,127319.82,0,0,0,0,1742,1,1,0,0
50,77672.25,0,0,1,0,4910,0,1,0,1
37,122430.03,0,1,1,0,580,1,1,0,0
24,30669.3,0,0,1,0,1808,1,0,0,1
20,93307.5,0,1,1,0,421,1,1,0,1
51,216592.32,0,0,1,0,676,0,1,0,1
20,42064.29,0,0,1,0,670,0,0,0,1
20,50588.01,0,0,1,0,426,1,0,0,1
58,116856.57,0,0,0,0,5424,1,1,0,1
35,50181.15,1,1,2,0,1872,1,1,0,0
23,111026.19,0,0,1,0,1032,1,0,0,1
25,236103.03,0,0,1,0,1503,1,0,0,1
34,39896.49,0,0,1,0,3288,1,1,0,1
24,141086.07,0,0,1,0,1832,0,0,0,1
25,71499.78,0,1,1,0,375,1,0,0,0
36,30055.98,0,1,1,0,1308,0,1,0,0
69,115409.88,0,1,3,0,3978,1,1,0,0
23,67478.79,0,0,0,0,1076,0,0,0,1
48,107923.41,0,1,1,0,5476,0,1,0,0
48,130416.78,0,1,1,0,4456,1,1,0,0
23,80984.04,0,0,1,0,732,0,0,0,1
26,66303.57,0,0,1,0,1076,0,0,0,1
23,132176.49,0,1,4,0,1425,1,0,0,0
51,60269.31,1,1,3,0,3182,0,1,0,0
53,98299.08,0,1,1,0,6906,0,1,0,0
25,53889.42,0,0,1,0,709,1,0,0,1
58,194671.14,0,0,1,0,6024,0,1,0,0
61,69928.5,0,0,0,0,3523,0,1,0,1
22,41944.23,0,0,1,0,1063,1,0,0,1
34,98474.1,0,1,1,0,1109,1,1,0,0
44,332785.77,0,0,0,0,6016,1,1,0,1
39,65781.93,0,1,1,0,3403,1,1,0,1
29,91470.66,0,1,1,0,501,0,1,0,0
49,115757.22,0,1,2,0,5618,1,1,0,0
24,47319.06,0,0,1,0,1875,1,0,0,1
48,148958.16,0,0,1,0,4664,1,1,0,1
45,261028.68,0,0,0,0,1956,0,1,0,1
22,28126.77,0,1,1,0,1135,1,0,0,0
81,162544.17,0,0,1,0,4701,1,1,0,1
48,199243.56,0,1,4,0,3506,0,1,0,0
33,48006.21,0,0,0,0,3351,0,1,0,1
68,74111.88,0,0,1,0,5330,1,1,0,1
25,60919.53,0,1,1,0,1810,1,0,0,1
37,88493.55,0,0,0,0,503,0,1,0,1
45,90365.85,0,0,0,0,5967,0,1,0,1
23,45669.87,0,0,1,0,1452,1,0,0,1
46,46348.41,0,0,0,0,7263,0,1,0,1
23,248588.1,0,0,1,0,1070,0,0,0,1
26,239266.77,0,1,1,0,1445,0,0,0,0
27,120189.81,0,0,0,0,1049,0,1,0,1
51,81525.93,0,0,0,0,1210,1,1,0,1
47,154869.93,0,1,5,1,7377,1,1,0,0
47,100093.95,0,0,0,0,6457,1,1,0,1
21,156177.93,0,0,1,0,783,1,0,0,1
50,154113.0,0,0,1,0,1922,0,1,0,1
48,82681.02,0,0,0,0,3735,0,1,0,1
23,34854.33,0,0,1,0,1466,1,0,0,1
26,84231.09,0,0,1,0,782,0,0,0,1
21,41498.01,0,0,1,0,1147,1,0,0,1
32,146055.06,0,0,0,0,608,0,1,0,1
50,117974.64,0,1,3,0,6844,1,1,0,0
20,57894.03,0,0,1,0,414,1,0,0,1
53,103018.68,0,0,0,0,2239,0,1,0,1
52,187395.66,0,0,1,0,2466,0,1,0,1
65,156154.74,1,1,3,0,3648,0,1,0,0
81,153846.72,0,1,2,0,1413,1,0,1,0
41,63890.85,0,0,0,0,6087,0,1,0,1
40,134616.57,0,1,3,0,4541,0,1,0,0
23,93217.8,0,1,1,0,1510,1,0,0,0
24,77046.15,0,1,1,0,1838,1,0,0,0
26,96960.69,0,0,1,0,1460,1,0,0,0
23,54045.84,0,0,1,0,1153,0,0,0,1
22,51261.51,0,0,1,0,1080,0,0,0,1
22,102435.72,0,1,1,0,1139,1,0,0,0
52,40524.06,0,1,2,0,7606,0,1,0,0
32,141556.08,0,1,2,0,1010,1,0,0,0
28,102642.9,0,0,1,0,1759,1,0,0,1
46,167526.69,0,0,1,0,5625,1,1,0,1
22,115106.1,0,0,0,0,671,1,0,0,1
25,130588.47,0,1,1,0,1500,1,0,0,0
28,79534.47,0,0,1,0,1458,0,0,0,1
49,62190.87,0,1,1,0,2568,1,1,0,0
81,75489.39,0,1,1,0,2899,1,1,0,0
62,25532.91,0,1,2,0,957,0,1,0,0
41,126187.47,0,1,1,1,5331,0,1,0,0
26,68095.65,0,0,1,0,1753,1,0,0,1
33,101370.54,0,1,1,0,1138,1,0,0,0
79,76969.08,0,0,2,0,2420,0,1,0,1
20,59073.18,0,1,1,0,419,1,0,0,1
45,107443.71,0,0,1,0,4153,1,1,0,1
23,40541.19,0,0,0,0,1508,1,0,0,1
49,156200.52,0,1,2,0,1133,1,1,0,0
81,77902.65,0,0,1,0,4996,0,1,0,1
22,23529.0,0,0,0,0,1048,1,0,0,1
24,140006.31,0,0,1,0,1760,1,0,0,1
50,280057.29,0,0,2,0,4786,0,1,0,1
32,40169.46,0,0,1,0,1517,1,0,0,1
20,59117.34,0,0,1,0,418,0,0,0,1
26,46592.34,0,1,4,0,669,1,1,0,0
48,151978.86,0,0,1,0,6463,1,1,0,1
52,60212.01,0,0,1,0,3650,0,1,0,1
76,70302.57,0,0,1,0,7127,0,1,0,0
44,106201.32,0,1,1,0,2644,0,1,0,1
